Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1743127217448,4445.133438110352,3080,1,1.16875,289.9359893798828,3080,1,1.16875,4343.827697753906,3850,0,1.16875,848.9212188720703,3600,1,1.16875,274.6710662841797,3600,1,1.1875,7033.143341064453,3600,1,1.1875,17239.723190307617,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4283219968,0
199,1743127217648,4445.279006958008,3600,1,1.125,289.9971008300781,3600,1,1.125,4344.35871887207,3600,1,1.125,849.0099487304688,3000,1,1.125,274.6783447265625,3000,1,1.125,7033.443008422852,3750,0,1.125,17245.159088134766,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,14.285715103149414,0,0,0,55,5.263157844543457,0,30.000001907348633,0,0,0,0,33574961152,17179865088,4299862016,0
200,1743127217848,4445.331695556641,3750,0,1.13125,289.9988098144531,3000,1,1.13125,4344.403594970703,3000,1,1.13125,849.0613861083984,3750,0,1.13125,274.6864471435547,3000,1,1.13125,7034.495254516602,3750,0,1.13125,17250.498001098633,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,14.285715103149414,0,0,0,55,5.263157844543457,0,30.000001907348633,0,0,0,0,33574961152,17179865088,4299862016,0
199,1743127218048,4445.375442504883,3600,1,1.125,290.0005798339844,3000,1,1.125,4344.511871337891,3000,1,1.13125,849.1145477294922,3750,0,1.13125,274.75343322753906,3000,1,1.13125,7035.442337036133,3750,0,1.13125,17255.8253326416,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,5,0,2.4390242099761963,95,0,0,0,0,33574961152,17179865088,4299862016,0
199,1743127218248,4445.430084228516,3750,0,1.125,290.00579833984375,3000,1,1.125,4344.5416259765625,3000,1,1.125,849.2254791259766,3000,1,1.125,274.80873107910156,3000,1,1.125,7036.39729309082,3750,0,1.125,17261.103256225586,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,0,0,0,90,0,0,0,5,33574961152,17179865088,4299857920,0
199,1743127218448,4445.435623168945,3750,0,1.125,290.010498046875,3000,1,1.125,4344.652740478516,3000,1,1.125,849.2747344970703,3000,1,1.125,274.80934143066406,3000,1,1.125,7037.346115112305,3750,0,1.125,17266.293395996094,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,5.263157844543457,0,0,90,0,0,0,0,33574961152,17179865088,4300095488,0
199,1743127218648,4445.47590637207,3600,1,1.125,290.01075744628906,3600,1,1.125,4344.822463989258,3600,1,1.125,849.3271636962891,3000,1,1.125,274.8158874511719,3000,1,1.125,7038.250183105469,3750,0,1.125,17271.55825805664,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,14.285715103149414,0,0,85,0,0,0,0,33574961152,17179865088,4300877824,0
199,1743127218849,4445.51838684082,3000,1,1.15625,290.02589416503906,3000,1,1.15625,4344.991744995117,3750,0,1.15625,849.4209442138672,3750,0,1.15625,274.82777404785156,3000,1,1.15625,7039.091644287109,3750,0,1.15625,17276.831283569336,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,4.761904716491699,0,0,0,15.000000953674316,0,0,84.21052551269531,0,5,0,0,33574961152,17179865088,4302671872,0
199,1743127219049,4445.522567749023,3600,1,1.11875,290.0303649902344,3600,1,1.11875,4345.128021240234,3600,1,1.11875,849.4736938476563,3000,1,1.11875,274.83201599121094,3000,1,1.11875,7039.854675292969,3750,0,1.11875,17281.983352661133,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,5,0,0,0,5.263157844543457,0,0,90,0,0,0,0,33574961152,17179865088,4302671872,0
199,1743127219249,4445.527206420898,3600,1,1.125,290.0305633544922,3600,1,1.125,4345.297058105469,3600,1,1.125,849.5248870849609,3000,1,1.125,274.8747100830078,3000,1,1.125,7040.764114379883,3750,0,1.125,17287.25375366211,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,10,0,0,85,0,0,0,0,33574961152,17179865088,4304732160,0
